zip,compid,compname,comrate,indrate,resrate
97267,15248,Portland General Electric Co.,75.02,58.26,82.88
63363,19436,Union Electric Co.,56.56,41.72,69.64
1267,11804,Massachusetts Electric Co.,160.29,159.57,154.32
55968,13781,Northern States Power Co.,69.79,57.42,89.95
79092,17718,Southwestern Public Service Co.,76.73,54.1,82.84
19944,5027,Delmarva Power & Light Co.,103.72,58.26,118.69
43023,4062,Columbus Southern Power Co.,68.9,51.29,87.05
60143,4110,Commonwealth Edison Co.,76.48,55.66,86.59
14770,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
67467,22500,Westar Energy Inc.,0,0,0
8014,963,Atlantic City Electric Co.,128.04,108.74,137.77
55315,13781,Northern States Power Co.,69.79,57.42,89.95
1983,11804,Massachusetts Electric Co.,160.29,159.57,154.32
19720,963,Atlantic City Electric Co.,128.04,108.74,137.77
8028,963,Atlantic City Electric Co.,128.04,108.74,137.77
17063,14711,Pennsylvania Electric Co.,78.89,58.78,90.82
75450,40051,Texas-New Mexico Power Co.,115.08,59.11,111.25
18706,19390,"UGI Utilities, Inc.",90.78,75.54,94.85
1516,11804,Massachusetts Electric Co.,160.29,159.57,154.32
91911,16609,San Diego Gas & Electric Co.,144.57,111.44,168.89
64668,10000,Kansas City Power & Light Co.,60.27,46.48,71
57376,13809,"NorthWestern Energy, a Division of Northwestern Co",79.6,55.66,85.81
5363,7601,Green Mountain Power Corp.,109.59,75.73,132.56
76655,A3483,Oncor Electric Delivery Co.,0,0,0
41256,22053,Kentucky Power Co.,67.59,42.47,64.98
13622,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
67853,12698,Aquila Inc.,68.63,52.06,84.81
14740,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
19406,14940,PECO Energy Co.,121.2,81.88,139.07
65049,19436,Union Electric Co.,56.56,41.72,69.64
42031,19436,Union Electric Co.,56.56,41.72,69.64
60026,4110,Commonwealth Edison Co.,76.48,55.66,86.59
49948,19578,Upper Peninsula Power Co.,115.43,73.07,137.87
29835,5416,Duke Power Co.,63.62,44.52,78.13
2050,11804,Massachusetts Electric Co.,160.29,159.57,154.32
54126,20860,Wisconsin Public Service Corp.,76.39,46.96,108.51
14717,16183,Rochester Gas & Electric Corp.,112.31,81.74,117.07
51231,12341,MidAmerican Energy Co.,65.04,40.61,86.15
53151,20847,Wisconsin Electric Power Co.,89.44,58.91,106.79
57374,13781,Northern States Power Co.,69.79,57.42,89.95
26178,12796,Monongahela Power Co.,59.39,41.09,72.5
25311,733,Appalachian Power Co.,52.6,36.59,58.52
72661,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
12870,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
24943,12796,Monongahela Power Co.,59.39,41.09,72.5
72847,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
56249,14232,Otter Tail Power Co.,64.49,50.72,74.26
54024,13781,Northern States Power Co.,69.79,57.42,89.95
3766,26510,Granite State Electric Co.,106.11,104.12,125.3
4747,11522,Maine Public Service Co.,0,0,0
60018,4110,Commonwealth Edison Co.,76.48,55.66,86.59
31021,7140,Georgia Power Co.,76.3,54.04,88.77
31719,7140,Georgia Power Co.,76.3,54.04,88.77
15072,20387,West Penn Power Co.,61.26,47.16,71.66
16143,14716,Pennsylvania Power Co.,73.87,54.63,82.95
74454,15474,PSC of Oklahoma,74.19,58.93,84.1
35443,195,Alabama Power Co.,81.85,49.23,89.32
14854,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
92267,17609,Southern California Edison Co.,144.53,119.66,157.72
1701,1998,Boston Edison Co.,193.53,199.87,201.75
59642,12825,"Clark Fork & Blackfoot, LLC",83.97,62.87,89.42
61363,9208,Illinois Power Co.,73.39,46.63,77.12
12859,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
78116,3278,AEP Texas Central Co.,0,0,0
72568,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
72048,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
23860,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
61536,3252,Central Illinois Light Co.,65.82,52,69.39
79227,20404,AEP Texas North Co.,0,0,0
56098,9162,Interstate Power & Light Co.,0,0,0
80203,15466,PSC of Colorado,74.07,58.3,88.42
1860,4148,"Unitil Energy Systems, Inc.",0,0,0
45174,3542,Cincinnati Gas & Electric Co.,83.68,62.01,94.67
23405,5027,Delmarva Power & Light Co.,103.72,58.26,118.69
21856,5027,Delmarva Power & Light Co.,103.72,58.26,118.69
61025,20856,Wisconsin Power & Light Co.,94.62,65.6,110.81
61540,9208,Illinois Power Co.,73.39,46.63,77.12
53020,20860,Wisconsin Public Service Corp.,76.39,46.96,108.51
64146,12698,Aquila Inc.,68.63,52.06,84.81
24941,12796,Monongahela Power Co.,59.39,41.09,72.5
98445,15500,"Puget Sound Energy, Inc.",80.14,75.83,74.95
12780,14154,"Orange & Rockland Utilities, Inc.",120.91,85.38,153.98
93628,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
18334,14715,PPL Electric Utilities Corp.,88.12,63.17,94.63
50612,9162,Interstate Power & Light Co.,0,0,0
75773,17698,Southwestern Electric Power Co.,58.87,47.59,72.21
94930,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
35117,195,Alabama Power Co.,81.85,49.23,89.32
89002,13407,Nevada Power Co.,98.43,86.03,108
7856,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
29809,17539,South Carolina Electric & Gas Co.,78.48,50.81,98.64
21654,5027,Delmarva Power & Light Co.,103.72,58.26,118.69
42743,10171,Kentucky Utilities Co.,57.83,45.19,60.29
56072,13781,Northern States Power Co.,69.79,57.42,89.95
53716,11479,Madison Gas & Electric Co.,89.03,61.22,134.86
56026,13781,Northern States Power Co.,69.79,57.42,89.95
8514,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
75470,A3483,Oncor Electric Delivery Co.,0,0,0
48127,5109,Detroit Edison Co.,85.32,59.4,102.07
25550,733,Appalachian Power Co.,52.6,36.59,58.52
31213,7140,Georgia Power Co.,76.3,54.04,88.77
52560,9162,Interstate Power & Light Co.,0,0,0
16692,14711,Pennsylvania Electric Co.,78.89,58.78,90.82
52403,9162,Interstate Power & Light Co.,0,0,0
10514,4226,Consolidated Edison Co. Of New York Inc.,183.69,168.22,209
4655,1179,Bangor Hydro-Electric Co.,0,0,0
7849,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
93239,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
73160,14063,Oklahoma Gas & Electric Co. (OG&E),66.14,48.58,80.16
28590,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
44853,14006,Ohio Power Co.,63.8,43.58,75.25
74146,15474,PSC of Oklahoma,74.19,58.93,84.1
5038,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
43842,14006,Ohio Power Co.,63.8,43.58,75.25
53182,20847,Wisconsin Electric Power Co.,89.44,58.91,106.79
45135,4922,Dayton Power & Light Co.,75.88,63.79,94.01
64131,10000,Kansas City Power & Light Co.,60.27,46.48,71
23140,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
45634,4062,Columbus Southern Power Co.,68.9,51.29,87.05
40014,11249,Louisville Gas & Electric Co.,60.72,43.68,67.58
18413,14715,PPL Electric Utilities Corp.,88.12,63.17,94.63
87507,15473,Public Service Co. of New Mexico,70.15,47.1,80.38
72042,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
80435,15466,PSC of Colorado,74.07,58.3,88.42
59730,12825,"Clark Fork & Blackfoot, LLC",83.97,62.87,89.42
29369,5416,Duke Power Co.,63.62,44.52,78.13
32401,7801,Gulf Power Co.,79.83,61.94,94.18
3063,15472,PSC of New Hampshire,136.75,128.88,151.42
44126,3755,Cleveland Electric Illuminating Co.,111.47,66.68,107.92
14043,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
10507,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
12027,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
1821,1998,Boston Edison Co.,193.53,199.87,201.75
48601,4254,Consumers Energy Co.,84.9,65.38,95.35
45827,14006,Ohio Power Co.,63.8,43.58,75.25
17064,12390,Metropolitan Edison Co.,82.19,64.62,93.56
43940,14006,Ohio Power Co.,63.8,43.58,75.25
81005,12698,Aquila Inc.,68.63,52.06,84.81
14895,20387,West Penn Power Co.,61.26,47.16,71.66
1721,1998,Boston Edison Co.,193.53,199.87,201.75
61773,3253,Central Illinois Public Services Co.,63.43,39.23,72.64
12763,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
52203,9162,Interstate Power & Light Co.,0,0,0
36782,195,Alabama Power Co.,81.85,49.23,89.32
75848,A3483,Oncor Electric Delivery Co.,0,0,0
30912,7140,Georgia Power Co.,76.3,54.04,88.77
39203,12685,"Entergy Mississippi, Inc.",102.61,80.37,105.3
21722,15263,Potomac Edison Co.,80.14,52.31,69.2
49056,9324,Indiana Michigan Power Co.,60.17,43.52,67.29
4787,11522,Maine Public Service Co.,0,0,0
26801,15263,Potomac Edison Co.,80.14,52.31,69.2
8090,15477,Public Service Electric and Gas Co.,112.66,78.12,127.91
49853,19578,Upper Peninsula Power Co.,115.43,73.07,137.87
60142,4110,Commonwealth Edison Co.,76.48,55.66,86.59
55757,12647,"Minnesota Power, Inc.",62.41,41.45,70.69
54964,20856,Wisconsin Power & Light Co.,94.62,65.6,110.81
22968,15263,Potomac Edison Co.,80.14,52.31,69.2
80031,15466,PSC of Colorado,74.07,58.3,88.42
25979,733,Appalachian Power Co.,52.6,36.59,58.52
20431,15270,Potomac Electric Power Co.,116.6,0,116.65
46930,9324,Indiana Michigan Power Co.,60.17,43.52,67.29
39870,7140,Georgia Power Co.,76.3,54.04,88.77
95385,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
32025,6452,Florida Power & Light Co.,106.06,88.71,119
3603,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
61870,9208,Illinois Power Co.,73.39,46.63,77.12
8064,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
83209,9191,Idaho Power Co.,43.18,34.12,59.12
82001,3461,"Cheyenne Light, Fuel & Power Co.",84.51,65.97,107.35
56065,13781,Northern States Power Co.,69.79,57.42,89.95
75042,A3483,Oncor Electric Delivery Co.,0,0,0
19111,14940,PECO Energy Co.,121.2,81.88,139.07
75561,17698,Southwestern Electric Power Co.,58.87,47.59,72.21
23237,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
45669,733,Appalachian Power Co.,52.6,36.59,58.52
77505,8901,"CenterPoint Energy Houston Electric, LLC",0,0,0
55320,13781,Northern States Power Co.,69.79,57.42,89.95
62819,3253,Central Illinois Public Services Co.,63.43,39.23,72.64
40729,10171,Kentucky Utilities Co.,57.83,45.19,60.29
93954,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
25667,733,Appalachian Power Co.,52.6,36.59,58.52
61801,9208,Illinois Power Co.,73.39,46.63,77.12
50313,12341,MidAmerican Energy Co.,65.04,40.61,86.15
95209,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
39745,12685,"Entergy Mississippi, Inc.",102.61,80.37,105.3
67876,12698,Aquila Inc.,68.63,52.06,84.81
44308,13998,Ohio Edison Co.,100.63,59.53,104.78
92562,17609,Southern California Edison Co.,144.53,119.66,157.72
72156,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
19473,14940,PECO Energy Co.,121.2,81.88,139.07
77904,3278,AEP Texas Central Co.,0,0,0
3811,4148,"Unitil Energy Systems, Inc.",0,0,0
75215,A3483,Oncor Electric Delivery Co.,0,0,0
30707,7140,Georgia Power Co.,76.3,54.04,88.77
8889,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
73127,14063,Oklahoma Gas & Electric Co. (OG&E),66.14,48.58,80.16
68776,12341,MidAmerican Energy Co.,65.04,40.61,86.15
1351,11804,Massachusetts Electric Co.,160.29,159.57,154.32
63051,19436,Union Electric Co.,56.56,41.72,69.64
31833,195,Alabama Power Co.,81.85,49.23,89.32
84338,14354,PacifiCorp.,59.39,40.36,69.43
17059,14711,Pennsylvania Electric Co.,78.89,58.78,90.82
81126,15466,PSC of Colorado,74.07,58.3,88.42
45102,3542,Cincinnati Gas & Electric Co.,83.68,62.01,94.67
12740,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
12515,3249,Central Hudson Gas & Electric Corp.,101.2,76.59,128.26
1564,11804,Massachusetts Electric Co.,160.29,159.57,154.32
97378,14354,PacifiCorp.,59.39,40.36,69.43
23336,5027,Delmarva Power & Light Co.,103.72,58.26,118.69
30543,7140,Georgia Power Co.,76.3,54.04,88.77
24872,733,Appalachian Power Co.,52.6,36.59,58.52
64126,10000,Kansas City Power & Light Co.,60.27,46.48,71
82941,14354,PacifiCorp.,59.39,40.36,69.43
35116,195,Alabama Power Co.,81.85,49.23,89.32
74743,A3483,Oncor Electric Delivery Co.,0,0,0
93307,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
55041,13780,Northern States Power Co. Wisconsin,72.11,53.77,92.67
76798,A3483,Oncor Electric Delivery Co.,0,0,0
7432,16213,Rockland Electric Co.,112.9,109.06,119.7
92807,17609,Southern California Edison Co.,144.53,119.66,157.72
80238,15466,PSC of Colorado,74.07,58.3,88.42
31638,7140,Georgia Power Co.,76.3,54.04,88.77
75028,A3483,Oncor Electric Delivery Co.,0,0,0
19007,15477,Public Service Electric and Gas Co.,112.66,78.12,127.91
14589,16183,Rochester Gas & Electric Corp.,112.31,81.74,117.07
72450,19436,Union Electric Co.,56.56,41.72,69.64
92338,17609,Southern California Edison Co.,144.53,119.66,157.72
48762,392,Alpena Power Co.,0,0,0
16942,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
2420,1998,Boston Edison Co.,193.53,199.87,201.75
28159,5416,Duke Power Co.,63.62,44.52,78.13
19559,12390,Metropolitan Edison Co.,82.19,64.62,93.56
56029,9162,Interstate Power & Light Co.,0,0,0
41622,22053,Kentucky Power Co.,67.59,42.47,64.98
65605,5860,Empire District Electric Co.,74.74,56.59,83.94
64021,10000,Kansas City Power & Light Co.,60.27,46.48,71
99131,20169,Avista Corp.,72.22,45.09,65.6
77435,8901,"CenterPoint Energy Houston Electric, LLC",0,0,0
30904,7140,Georgia Power Co.,76.3,54.04,88.77
13301,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
17233,20387,West Penn Power Co.,61.26,47.16,71.66
72330,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
96706,19547,"Hawaiian Electric Co., Inc.",180.52,157.27,200.63
22602,15263,Potomac Edison Co.,80.14,52.31,69.2
16726,14711,Pennsylvania Electric Co.,78.89,58.78,90.82
32571,7801,Gulf Power Co.,79.83,61.94,94.18
11360,4226,Consolidated Edison Co. Of New York Inc.,183.69,168.22,209
95060,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
27832,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
5765,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
25514,733,Appalachian Power Co.,52.6,36.59,58.52
43077,4922,Dayton Power & Light Co.,75.88,63.79,94.01
71743,814,"Entergy Arkansas, Inc.",71.81,57.46,92.02
1088,11804,Massachusetts Electric Co.,160.29,159.57,154.32
88049,40051,Texas-New Mexico Power Co.,115.08,59.11,111.25
30477,7140,Georgia Power Co.,76.3,54.04,88.77
54844,13780,Northern States Power Co. Wisconsin,72.11,53.77,92.67
48466,5109,Detroit Edison Co.,85.32,59.4,102.07
71068,11241,"Entergy Louisiana, Inc.",93.77,63.43,92.2
45064,4922,Dayton Power & Light Co.,75.88,63.79,94.01
38618,12685,"Entergy Mississippi, Inc.",102.61,80.37,105.3
33449,6452,Florida Power & Light Co.,106.06,88.71,119
63036,19436,Union Electric Co.,56.56,41.72,69.64
6525,4176,Connecticut Light & Power Co.,148.18,124.12,174.86
54151,20847,Wisconsin Electric Power Co.,89.44,58.91,106.79
5660,7601,Green Mountain Power Corp.,109.59,75.73,132.56
6237,4176,Connecticut Light & Power Co.,148.18,124.12,174.86
5736,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
15668,20387,West Penn Power Co.,61.26,47.16,71.66
13335,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
93230,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
73645,17718,Southwestern Public Service Co.,76.73,54.1,82.84
30506,7140,Georgia Power Co.,76.3,54.04,88.77
18923,14940,PECO Energy Co.,121.2,81.88,139.07
22843,12796,Monongahela Power Co.,59.39,41.09,72.5
45368,13998,Ohio Edison Co.,100.63,59.53,104.78
12533,3249,Central Hudson Gas & Electric Corp.,101.2,76.59,128.26
85381,803,Arizona Public Service Co.,87.13,61.11,98.47
27341,3046,Carolina Power & Light Co.,74.34,57.46,90.23
52552,9162,Interstate Power & Light Co.,0,0,0
92182,16609,San Diego Gas & Electric Co.,144.57,111.44,168.89
7735,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
80528,15466,PSC of Colorado,74.07,58.3,88.42
32765,6455,Florida Power Corp.,95.25,83.1,117.91
61230,12341,MidAmerican Energy Co.,65.04,40.61,86.15
15012,20387,West Penn Power Co.,61.26,47.16,71.66
21234,1167,Baltimore Gas & Electric Co.,115.95,100.28,85.21
64658,10000,Kansas City Power & Light Co.,60.27,46.48,71
20135,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
5457,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
43431,18997,Toledo Edison Co.,104.33,44.25,108.58
24244,733,Appalachian Power Co.,52.6,36.59,58.52
40272,11249,Louisville Gas & Electric Co.,60.72,43.68,67.58
5473,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
45354,4922,Dayton Power & Light Co.,75.88,63.79,94.01
52534,12341,MidAmerican Energy Co.,65.04,40.61,86.15
46076,15470,"Duke Energy Indiana, Inc.",66.42,49.77,81.92
97469,14354,PacifiCorp.,59.39,40.36,69.43
55947,13781,Northern States Power Co.,69.79,57.42,89.95
15832,20387,West Penn Power Co.,61.26,47.16,71.66
11239,4226,Consolidated Edison Co. Of New York Inc.,183.69,168.22,209
96740,8287,"Hawaii Electric Light Co., Inc.",300.9,256.38,310.33
12831,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
25422,15263,Potomac Edison Co.,80.14,52.31,69.2
54560,20860,Wisconsin Public Service Corp.,76.39,46.96,108.51
22213,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
84058,14354,PacifiCorp.,59.39,40.36,69.43
12887,3292,Central Vermont Public Service Corp.,117.59,81.45,129.78
20155,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
56309,14232,Otter Tail Power Co.,64.49,50.72,74.26
13152,13573,"Niagara Mohawk, a National Grid Co.",143.48,183.05,149.78
48185,5109,Detroit Edison Co.,85.32,59.4,102.07
7047,15477,Public Service Electric and Gas Co.,112.66,78.12,127.91
71419,3265,Cleco Power LLC,103.71,77.5,110.06
48327,5109,Detroit Edison Co.,85.32,59.4,102.07
32615,6452,Florida Power & Light Co.,106.06,88.71,119
8809,9726,Jersey Central Power & Light Co.,121.26,113.99,126.4
1562,11804,Massachusetts Electric Co.,160.29,159.57,154.32
63368,19436,Union Electric Co.,56.56,41.72,69.64
19503,12390,Metropolitan Edison Co.,82.19,64.62,93.56
29448,17539,South Carolina Electric & Gas Co.,78.48,50.81,98.64
26717,12796,Monongahela Power Co.,59.39,41.09,72.5
14533,13511,New York State Electric & Gas Corp.,122.51,72.49,137.79
79059,17718,Southwestern Public Service Co.,76.73,54.1,82.84
52221,9162,Interstate Power & Light Co.,0,0,0
95386,14328,Pacific Gas and Electric Co.,138.5,104.03,146.13
19344,12390,Metropolitan Edison Co.,82.19,64.62,93.56
91001,17609,Southern California Edison Co.,144.53,119.66,157.72
54470,20860,Wisconsin Public Service Corp.,76.39,46.96,108.51
24354,733,Appalachian Power Co.,52.6,36.59,58.52
59414,12825,"Clark Fork & Blackfoot, LLC",83.97,62.87,89.42
98230,15500,"Puget Sound Energy, Inc.",80.14,75.83,74.95
14024,16183,Rochester Gas & Electric Corp.,112.31,81.74,117.07
6763,4176,Connecticut Light & Power Co.,148.18,124.12,174.86
75154,A3483,Oncor Electric Delivery Co.,0,0,0
32579,7801,Gulf Power Co.,79.83,61.94,94.18
26753,15263,Potomac Edison Co.,80.14,52.31,69.2
15658,14711,Pennsylvania Electric Co.,78.89,58.78,90.82
2143,2886,Cambridge Electric Light Co.,171.59,164.96,211.38
93277,17609,Southern California Edison Co.,144.53,119.66,157.72
83501,14354,PacifiCorp.,59.39,40.36,69.43
67502,22500,Westar Energy Inc.,0,0,0
24946,733,Appalachian Power Co.,52.6,36.59,58.52
28742,5416,Duke Power Co.,63.62,44.52,78.13
66714,10005,"KGE, A Westar Energy Co.",64.39,43.65,76.92
39483,12686,Mississippi Power Co.,81.56,51.04,101.26
98444,15500,"Puget Sound Energy, Inc.",80.14,75.83,74.95
81657,15466,PSC of Colorado,74.07,58.3,88.42
13143,16183,Rochester Gas & Electric Corp.,112.31,81.74,117.07
49740,4254,Consumers Energy Co.,84.9,65.38,95.35
34685,6455,Florida Power Corp.,95.25,83.1,117.91
43740,14006,Ohio Power Co.,63.8,43.58,75.25
46563,9324,Indiana Michigan Power Co.,60.17,43.52,67.29
23177,19876,Virginia Electric & Power Co.,60.58,46.11,85.53
74728,15474,PSC of Oklahoma,74.19,58.93,84.1
15666,20387,West Penn Power Co.,61.26,47.16,71.66
76680,17699,TXU SESCO Co.,0,0,0
33330,6452,Florida Power & Light Co.,106.06,88.71,119
21228,1167,Baltimore Gas & Electric Co.,115.95,100.28,85.21
18059,12390,Metropolitan Edison Co.,82.19,64.62,93.56
21711,20387,West Penn Power Co.,61.26,47.16,71.66
49254,4254,Consumers Energy Co.,84.9,65.38,95.35
76502,A3483,Oncor Electric Delivery Co.,0,0,0
24136,733,Appalachian Power Co.,52.6,36.59,58.52
48380,4254,Consumers Energy Co.,84.9,65.38,95.35
29424,17539,South Carolina Electric & Gas Co.,78.48,50.81,98.64
28077,5416,Duke Power Co.,63.62,44.52,78.13
